account_id,txn_count,total_amount,fraud_signal_count,risk_event_count,incoming_count,outgoing_count,first_step,last_step,fraud_rate,risk_rate,activity_score,activity_band,suspicion_score
C1747724551,19,4617393.56,0,19,19,0,10,656,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1747754578,19,6822021.54,0,19,19,0,37,401,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1747951016,19,5046064.47,0,19,19,0,18,514,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1748608003,19,4000890.71,0,19,19,0,43,404,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1748635127,19,7578871.28,0,19,19,0,18,375,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1748757598,19,3462494.1,0,19,19,0,16,375,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1748832902,19,7491127.09,0,19,19,0,43,400,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1749081703,19,3829393.49,0,19,19,0,34,399,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1749129146,19,2742076.44,0,19,19,0,43,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C174936423,19,3317835.89,0,19,19,0,132,522,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1750002155,19,3182608.1,0,19,19,0,8,449,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1750080667,19,4047696.57,0,19,19,0,36,401,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1750122453,19,3170547.43,0,19,19,0,17,355,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1751114784,19,6506220.2,0,19,19,0,35,514,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1752685117,19,4830836.59,0,19,19,0,132,492,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1753042103,19,4185005.52,0,19,19,0,19,330,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1755987126,19,3604653.0,0,19,19,0,36,691,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C175614197,19,5847898.22,0,19,19,0,129,546,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1756645621,19,5414809.37,0,19,19,0,36,402,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1756674523,19,2818920.55,0,19,19,0,8,520,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1756820255,19,2947687.4,0,19,19,0,18,500,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1757069988,19,6941207.57,0,19,19,0,135,538,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1758034136,19,7550638.73,0,19,19,0,134,546,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1758058127,19,14483184.94,0,19,19,0,42,346,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1758663338,19,4521242.12,0,19,19,0,19,376,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1758750607,19,5383286.23,0,19,19,0,135,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1759062762,19,5205141.96,0,19,19,0,141,399,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1759746498,19,3266158.9,0,19,19,0,42,301,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1760088647,19,5389936.62,0,19,19,0,140,599,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C176022149,19,5216310.25,0,19,19,0,34,590,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1760394622,19,6655970.76,0,19,19,0,209,570,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1761165823,19,3218689.24,0,19,19,0,17,545,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1761580683,19,3600326.14,0,19,19,0,16,399,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C176181670,19,3231630.63,0,19,19,0,16,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1762488805,19,5607235.25,0,19,19,0,137,394,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C176432675,19,6595938.57,0,19,19,0,133,429,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1764677178,19,3675372.49,0,19,19,0,42,528,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C176482604,19,8198913.46,0,19,19,0,10,442,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1765665409,19,6440366.86,0,19,19,0,133,349,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C17661077,19,3652597.38,0,19,19,0,137,522,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C176679092,19,3473530.86,0,19,19,0,36,599,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1768001470,19,3707140.75,0,19,19,0,37,403,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1768210447,19,4423262.21,0,19,19,0,41,590,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1768792843,19,2951945.23,0,19,19,0,9,377,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1768929715,19,7328217.01,0,19,19,0,180,354,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1769166725,19,2291558.01,0,19,19,0,13,398,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1769451646,19,6567876.69,0,19,19,0,38,690,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C176980303,19,4151787.88,0,19,19,0,14,168,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1769858005,19,4547300.04,0,19,19,0,38,331,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1769893335,19,3583013.74,0,19,19,0,19,550,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1770138408,19,5267112.48,0,19,19,0,139,395,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1770424610,19,6179967.51,0,19,19,0,16,404,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1770568337,19,5088154.92,0,19,19,0,14,373,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1771229294,19,16225612.15,0,19,19,0,134,587,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1771330534,19,3997767.35,0,19,19,0,21,552,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1772064870,19,9287052.99,0,19,19,0,41,540,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1772624359,19,3287210.88,0,19,19,0,154,551,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C177275908,19,3677971.78,0,19,19,0,20,381,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1774201987,19,3711396.38,0,19,19,0,130,688,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1775457672,19,4678792.94,0,19,19,0,39,375,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1775599932,19,7310424.94,0,19,19,0,36,374,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1775907837,19,2620885.54,0,19,19,0,21,393,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1776105005,19,4595282.97,0,19,19,0,37,687,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1776199050,19,3115710.6,0,19,19,0,18,567,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1776916945,19,7865924.05,0,19,19,0,43,408,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1777153822,19,3607142.57,0,19,19,0,36,402,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1777290009,19,4464584.5,0,19,19,0,19,571,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1777921428,19,3137280.03,0,19,19,0,41,597,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1778062511,19,3398555.43,0,19,19,0,18,597,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1778302656,19,3890848.32,0,19,19,0,41,439,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1778351725,19,3884331.54,0,19,19,0,129,329,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C177896239,19,4146339.03,0,19,19,0,14,538,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1779520676,19,3634105.32,0,19,19,0,35,355,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C178001735,19,2847773.62,0,19,19,0,15,522,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1780221915,19,3736027.24,0,19,19,0,43,356,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1780637887,19,2633990.43,0,19,19,0,18,546,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C178063846,19,2393731.85,0,19,19,0,17,681,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1780707561,19,3826071.05,0,19,19,0,14,405,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1780803292,19,7717774.68,0,19,19,0,33,348,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1780976808,19,2332888.99,0,19,19,0,9,378,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1782306128,19,2699921.59,0,19,19,0,36,376,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1782823082,19,3811017.72,0,19,19,0,38,538,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1782917134,19,53118463.55,0,19,19,0,183,400,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1783077304,19,3662290.31,0,19,18,1,41,406,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1783118220,19,4605195.09,0,19,19,0,38,661,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1783154169,19,5169965.75,0,19,19,0,22,381,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1783495015,19,4408433.84,0,19,19,0,15,397,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1784147124,19,4176397.94,0,19,19,0,157,373,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1784587693,19,11173705.9,0,19,19,0,183,547,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C178468296,19,4715893.27,0,19,19,0,19,400,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1785008473,19,4950982.6,0,19,19,0,137,544,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1785950318,19,4745745.99,0,19,19,0,43,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1786010957,19,3170397.33,0,19,19,0,134,590,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1786591050,19,3644339.87,0,19,19,0,45,407,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1786653117,19,11718659.94,0,19,19,0,130,567,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1786882462,19,4226695.07,0,19,19,0,129,355,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C178688280,19,2291088.58,0,19,19,0,12,374,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1786896712,19,4756128.37,0,19,19,0,136,687,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1787592695,19,3681257.95,0,19,19,0,43,451,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1788024238,19,14541121.96,0,19,19,0,40,565,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1788141471,19,5715349.06,0,19,19,0,157,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1788262557,19,5233213.79,0,19,19,0,37,649,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1788848431,19,3722303.45,0,19,19,0,161,395,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1789788137,19,3516664.65,0,19,19,0,14,659,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1789798005,19,5829135.31,0,19,19,0,36,400,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1789894648,19,4726295.88,0,19,19,0,18,401,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C179028787,19,3681871.9,0,19,19,0,158,402,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1790312704,19,3411292.4,0,19,19,0,17,522,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1790691409,19,5927065.95,0,19,19,0,137,353,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1790907210,19,3923825.52,0,19,19,0,41,402,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1790983742,19,2346698.35,0,19,19,0,15,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1791072582,19,3051670.88,0,19,19,0,140,325,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1791182736,19,2647940.97,0,19,19,0,93,522,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C179133313,19,9648122.68,0,19,19,0,43,402,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1791931973,19,3686218.96,0,19,19,0,19,478,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1793140298,19,3644455.33,0,19,19,0,136,403,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C179457448,19,5022353.67,0,19,19,0,18,490,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1795228238,19,3507124.76,0,19,19,0,13,401,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1795783103,19,3959915.59,0,19,19,0,44,514,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1795787797,19,7554826.55,0,19,19,0,138,594,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1796093582,19,5240266.79,0,19,19,0,36,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1796156962,19,4434900.79,0,19,19,0,18,394,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1797311219,19,5583433.94,0,19,19,0,162,672,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1797812567,19,5676546.24,0,19,19,0,159,640,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1798102149,19,3273891.4,0,19,19,0,157,492,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1798299981,19,7777180.94,0,19,19,0,161,451,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1798879586,19,3528576.14,0,19,19,0,140,691,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1799136494,19,5356011.18,0,19,19,0,38,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1799351662,19,3920181.49,0,19,19,0,33,594,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1799991857,19,3975075.63,0,19,19,0,21,688,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1800387607,19,4640567.67,0,19,19,0,37,524,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1800610153,19,2928504.0,0,19,19,0,41,393,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1800663246,19,15692043.85,0,19,19,0,20,687,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1801328166,19,4336594.39,0,19,19,0,16,408,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1801895306,19,13508555.94,0,19,19,0,137,426,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1802158498,19,5497916.84,0,19,19,0,13,406,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C180231532,19,2381429.29,0,19,19,0,18,399,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1803685793,19,5423260.35,0,19,19,0,162,451,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1803961195,19,5479105.88,0,19,19,0,43,328,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1804782387,19,5064206.01,0,19,19,0,19,563,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C180549683,19,4848016.44,0,19,19,0,17,404,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1805735916,19,4956432.14,0,19,19,0,42,522,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C18060713,19,6703178.95,0,19,19,0,17,352,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1806395788,19,5431629.1,0,19,19,0,133,376,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1807459253,19,3649965.29,0,19,19,0,14,376,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1807550136,19,2687007.75,0,19,19,0,131,406,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1808450711,19,3748315.82,0,19,19,0,11,595,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1808959690,19,3256426.87,0,19,19,0,137,522,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1809094909,19,3978012.35,0,19,19,0,19,570,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1810051372,19,10065659.07,0,19,19,0,42,398,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1810433642,19,2861774.59,0,19,19,0,19,546,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1810626886,19,4572393.11,0,19,19,0,131,469,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1811083618,19,4486556.49,0,19,19,0,157,401,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1811852841,19,4959381.86,0,19,19,0,130,490,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1812103792,19,9502563.11,0,19,19,0,178,619,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1812568927,19,4856342.62,0,19,19,0,43,351,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1812977877,19,5834996.88,0,19,19,0,17,544,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1814216808,19,5933011.38,0,19,19,0,37,405,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C181459663,19,3174392.33,0,19,19,0,142,405,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1814739205,19,4215220.01,0,19,19,0,36,398,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1815038153,19,4421939.6,0,19,19,0,17,375,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1816525575,19,4528130.09,0,19,19,0,41,589,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1817593491,19,4149265.7,0,19,19,0,129,401,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C181765729,19,15560603.49,0,19,19,0,37,397,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1817851503,19,3240850.83,0,19,19,0,138,596,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C181869374,19,8707451.41,0,19,19,0,140,495,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1818783968,19,2938803.21,0,19,19,0,19,574,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1818882783,19,3458908.27,0,19,19,0,16,397,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1819067953,19,4713063.05,0,19,19,0,188,688,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1819162398,19,4419239.93,0,19,19,0,16,382,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1819398245,19,6953073.05,0,19,19,0,35,371,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1819668487,19,3749308.83,0,19,19,0,20,538,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1819726856,19,3386896.16,0,19,19,0,34,376,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1819960889,19,2771672.34,0,19,19,0,41,692,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1820044639,19,7266078.55,0,19,19,0,131,402,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1820361704,19,3624019.66,0,19,19,0,129,393,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1820429749,19,4137666.48,0,19,19,0,17,514,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1820596977,19,5774359.25,0,19,19,0,34,401,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1820712330,19,5205745.33,0,19,19,0,36,351,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1821843441,19,4485278.99,0,19,19,0,132,686,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C182203248,19,3622043.41,0,19,19,0,11,398,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1822715616,19,7713328.28,0,19,19,0,42,323,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1823131960,19,3149699.91,0,19,19,0,131,550,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1823277591,19,4743809.9,0,19,19,0,21,404,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C182391179,19,7138199.87,0,19,19,0,16,377,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1824050310,19,5212084.12,0,19,19,0,132,404,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C182458401,19,3422070.86,0,19,19,0,160,369,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1826194250,19,2995253.18,0,19,19,0,19,548,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1826559104,19,3050236.49,0,19,19,0,12,299,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1826743121,19,3379054.13,0,19,19,0,139,396,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1826745100,19,5755962.63,0,19,19,0,35,690,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1826847213,19,3557657.73,0,19,19,0,18,281,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1827287531,19,5065186.67,0,19,19,0,39,401,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1827613288,19,6384243.87,0,19,19,0,130,429,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1827646870,19,2899936.6,0,19,19,0,20,402,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1828036901,19,4590569.81,0,19,19,0,133,500,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
C1828144695,19,4531124.83,0,19,19,0,17,349,0.0,1.0,0.622846927749722,Low Activity,0.362284692774972
